title,price,location,link
"Perodua Viva Elite Premium Edition 2011
116,000 km
Kandy, Cars
Rs 4,600,000
10 hours","Rs 4,600,000","Perodua Viva Elite Premium Edition 2011
116,000 km
Kandy, Cars
Rs 4,600,000
10 hours",https://ikman.lk/en/ad/perodua-viva-elite-premium-edition-2011-for-sale-kandy
"Toyota Crown Z Modelista 2024
2,000 km
MEMBER
Colombo, Cars
Rs 57,000,000
10 hours","Rs 57,000,000","Toyota Crown Z Modelista 2024
2,000 km
MEMBER
Colombo, Cars
Rs 57,000,000
10 hours",https://ikman.lk/en/ad/toyota-crown-z-modelista-2024-for-sale-colombo-11
"Hyundai Tucson 2012
130,000 km
Colombo, Cars
Rs 7,200,000
10 hours","Rs 7,200,000","Hyundai Tucson 2012
130,000 km
Colombo, Cars
Rs 7,200,000
10 hours",https://ikman.lk/en/ad/hyundai-tucson-2012-for-sale-colombo-574
"Toyota Taisor G Grade 2025
0 km
MEMBER
Gampaha, Cars
Rs 11,000,000
10 hours","Rs 11,000,000","Toyota Taisor G Grade 2025
0 km
MEMBER
Gampaha, Cars
Rs 11,000,000
10 hours",https://ikman.lk/en/ad/toyota-taisor-g-grade-2025-for-sale-gampaha-24
"Suzuki Wagon R J STYLE 2015
121,452 km
MEMBER
Gampaha, Cars
Rs 5,890,000
10 hours","Rs 5,890,000","Suzuki Wagon R J STYLE 2015
121,452 km
MEMBER
Gampaha, Cars
Rs 5,890,000
10 hours",https://ikman.lk/en/ad/suzuki-wagon-r-j-style-2015-for-sale-gampaha-326
"Toyota Taisor V Grade 2025
0 km
MEMBER
Gampaha, Cars
Rs 11,900,000
10 hours","Rs 11,900,000","Toyota Taisor V Grade 2025
0 km
MEMBER
Gampaha, Cars
Rs 11,900,000
10 hours",https://ikman.lk/en/ad/toyota-taisor-v-grade-2025-for-sale-gampaha-22
"Mercedes Benz CLA 180 AMG Line 2020
33,600 km
MEMBER
Colombo, Cars
Rs 21,450,000
10 hours","Rs 21,450,000","Mercedes Benz CLA 180 AMG Line 2020
33,600 km
MEMBER
Colombo, Cars
Rs 21,450,000
10 hours",https://ikman.lk/en/ad/mercedes-benz-cla-180-amg-line-2020-for-sale-colombo-20
"Toyota Roomy Custom G 2025
2,000 km
MEMBER
Colombo, Cars
Rs 10,250,000
10 hours","Rs 10,250,000","Toyota Roomy Custom G 2025
2,000 km
MEMBER
Colombo, Cars
Rs 10,250,000
10 hours",https://ikman.lk/en/ad/toyota-roomy-custom-g-2025-for-sale-colombo-63
"Toyota Raize Z APPLE CAR 4WAY BSM 2026
0 km
MEMBER
Colombo, Cars
Rs 14,390,000
10 hours","Rs 14,390,000","Toyota Raize Z APPLE CAR 4WAY BSM 2026
0 km
MEMBER
Colombo, Cars
Rs 14,390,000
10 hours",https://ikman.lk/en/ad/toyota-raize-z-apple-car-4way-bsm-2026-for-sale-colombo-1
"Toyota Axio COROLLA X GRADE 2014
139,000 km
MEMBER
Colombo, Cars
Rs 8,650,000
10 hours","Rs 8,650,000","Toyota Axio COROLLA X GRADE 2014
139,000 km
MEMBER
Colombo, Cars
Rs 8,650,000
10 hours",https://ikman.lk/en/ad/toyota-axio-corolla-x-grade-2014-for-sale-colombo
"Mercedes Benz C200 AMG Premium Plus 2023
4,000 km
MEMBER
Colombo, Cars
Rs 37,500,000
10 hours","Rs 37,500,000","Mercedes Benz C200 AMG Premium Plus 2023
4,000 km
MEMBER
Colombo, Cars
Rs 37,500,000
10 hours",https://ikman.lk/en/ad/mercedes-benz-c200-amg-premium-plus-2023-for-sale-colombo-106
"Perodua Viva Elite 2010
97,000 km
Gampaha, Cars
Rs 3,750,000
10 hours","Rs 3,750,000","Perodua Viva Elite 2010
97,000 km
Gampaha, Cars
Rs 3,750,000
10 hours",https://ikman.lk/en/ad/perodua-viva-elite-2010-for-sale-gampaha-576
"Mitsubishi Outlander PHEV Premium 2014
120,000 km
Colombo, Cars
Rs 12,700,000
10 hours","Rs 12,700,000","Mitsubishi Outlander PHEV Premium 2014
120,000 km
Colombo, Cars
Rs 12,700,000
10 hours",https://ikman.lk/en/ad/mitsubishi-outlander-phev-premium-2014-for-sale-colombo-1
"Honda Vezel Z Ply Moonroof 2025
0 km
Colombo, Cars
Rs 19,875,000
10 hours","Rs 19,875,000","Honda Vezel Z Ply Moonroof 2025
0 km
Colombo, Cars
Rs 19,875,000
10 hours",https://ikman.lk/en/ad/honda-vezel-z-ply-moonroof-2025-for-sale-colombo
"Toyota Aqua Prius C 2014
161,000 km
Colombo, Cars
Rs 8,500,000
10 hours","Rs 8,500,000","Toyota Aqua Prius C 2014
161,000 km
Colombo, Cars
Rs 8,500,000
10 hours",https://ikman.lk/en/ad/toyota-aqua-priusc-2014-for-sale-colombo
"Honda Grace EX 2017
142,098 km
MEMBER
Colombo, Cars
Rs 9,950,000
10 hours","Rs 9,950,000","Honda Grace EX 2017
142,098 km
MEMBER
Colombo, Cars
Rs 9,950,000
10 hours",https://ikman.lk/en/ad/honda-grace-ex-2017-for-sale-colombo-422
"Honda Grace EX 2019
105,426 km
MEMBER
Colombo, Cars
Rs 10,750,000
10 hours","Rs 10,750,000","Honda Grace EX 2019
105,426 km
MEMBER
Colombo, Cars
Rs 10,750,000
10 hours",https://ikman.lk/en/ad/honda-grace-ex-2019-for-sale-colombo-31
"Tesla Model 3 2024
0 km
Gampaha, Cars
Rs 35,000,000
10 hours","Rs 35,000,000","Tesla Model 3 2024
0 km
Gampaha, Cars
Rs 35,000,000
10 hours",https://ikman.lk/en/ad/tesla-model-3-2024-for-sale-gampaha-16
"Daihatsu Mira L Safety Rear Wiper 2025
25 km
MEMBER
Colombo, Cars
Rs 6,625,000
10 hours","Rs 6,625,000","Daihatsu Mira L Safety Rear Wiper 2025
25 km
MEMBER
Colombo, Cars
Rs 6,625,000
10 hours",https://ikman.lk/en/ad/daihatsu-mira-l-safety-rear-wiper-2025-for-sale-colombo
"Nissan Sunny FB14 1995
256,044 km
MEMBER
Colombo, Cars
Rs 3,195,000
10 hours","Rs 3,195,000","Nissan Sunny FB14 1995
256,044 km
MEMBER
Colombo, Cars
Rs 3,195,000
10 hours",https://ikman.lk/en/ad/nissan-sunny-fb14-1995-for-sale-colombo-1
"Toyota Vitz Edition 03 2019
62,000 km
Kandy, Cars
Rs 8,450,000
10 hours","Rs 8,450,000","Toyota Vitz Edition 03 2019
62,000 km
Kandy, Cars
Rs 8,450,000
10 hours",https://ikman.lk/en/ad/toyota-vitz-edition-03-2019-for-sale-kandy
"Toyota Yaris G Grade 2024
6,000 km
Gampaha, Cars
Rs 9,995,000
10 hours","Rs 9,995,000","Toyota Yaris G Grade 2024
6,000 km
Gampaha, Cars
Rs 9,995,000
10 hours",https://ikman.lk/en/ad/toyota-yaris-g-grade-2024-for-sale-gampaha-21
"Mitsubishi L200 Single Cab 2010
85,000 km
Colombo, Cars
Rs 6,950,000
10 hours","Rs 6,950,000","Mitsubishi L200 Single Cab 2010
85,000 km
Colombo, Cars
Rs 6,950,000
10 hours",https://ikman.lk/en/ad/mitsubishi-l200-single-cab-2010-for-sale-colombo-3
"Honda Vezel RS Sensing 2019
92,300 km
MEMBER
Colombo, Cars
Rs 11,875,000
10 hours","Rs 11,875,000","Honda Vezel RS Sensing 2019
92,300 km
MEMBER
Colombo, Cars
Rs 11,875,000
10 hours",https://ikman.lk/en/ad/honda-vezel-rs-sensing-2019-for-sale-colombo-135
"Toyota Corolla 121 2006
137,250 km
MEMBER
Colombo, Cars
Rs 6,375,000
10 hours","Rs 6,375,000","Toyota Corolla 121 2006
137,250 km
MEMBER
Colombo, Cars
Rs 6,375,000
10 hours",https://ikman.lk/en/ad/toyota-corolla-121-2006-for-sale-colombo-225
"Honda Vezel Z Grade 2015
110,200 km
MEMBER
Colombo, Cars
Rs 8,950,000
10 hours","Rs 8,950,000","Honda Vezel Z Grade 2015
110,200 km
MEMBER
Colombo, Cars
Rs 8,950,000
10 hours",https://ikman.lk/en/ad/honda-vezel-z-grade-2015-for-sale-colombo-687
"Audi Q2 Sports 2018
74,730 km
Colombo, Cars
Rs 12,500,000
10 hours","Rs 12,500,000","Audi Q2 Sports 2018
74,730 km
Colombo, Cars
Rs 12,500,000
10 hours",https://ikman.lk/en/ad/audi-q2-sports-2018-for-sale-colombo
"Honda Vezel Z Orange Package 2016
85,100 km
MEMBER
Colombo, Cars
Rs 10,575,000
10 hours","Rs 10,575,000","Honda Vezel Z Orange Package 2016
85,100 km
MEMBER
Colombo, Cars
Rs 10,575,000
10 hours",https://ikman.lk/en/ad/honda-vezel-z-orange-package-2016-for-sale-colombo-8
"Toyota Raize Hybrid 2025
25 km
MEMBER
Colombo, Cars
Rs 14,100,000
10 hours","Rs 14,100,000","Toyota Raize Hybrid 2025
25 km
MEMBER
Colombo, Cars
Rs 14,100,000
10 hours",https://ikman.lk/en/ad/toyota-raize-hybrid-2025-for-sale-colombo-37
"Toyota Allion NTZ 260 2008
84,400 km
Colombo, Cars
Rs 8,950,000
10 hours","Rs 8,950,000","Toyota Allion NTZ 260 2008
84,400 km
Colombo, Cars
Rs 8,950,000
10 hours",https://ikman.lk/en/ad/toyota-allion-ntz-260-2008-for-sale-colombo
"Toyota Land Cruiser Prado Full Option 2017
95,000 km
Colombo, Cars
Rs 42,000,000
10 hours","Rs 42,000,000","Toyota Land Cruiser Prado Full Option 2017
95,000 km
Colombo, Cars
Rs 42,000,000
10 hours",https://ikman.lk/en/ad/toyota-land-cruiser-prado-full-option-2017-for-sale-colombo-1
"Honda Vezel Z PLAY MOONROOF 10SP 2026
0 km
MEMBER
Colombo, Cars
Rs 20,590,000
10 hours","Rs 20,590,000","Honda Vezel Z PLAY MOONROOF 10SP 2026
0 km
MEMBER
Colombo, Cars
Rs 20,590,000
10 hours",https://ikman.lk/en/ad/honda-vezel-z-play-moonroof-10sp-2026-for-sale-colombo-1
"Toyota Raize Hybrid e-HEV Z 2026
0 km
MEMBER
Kandy, Cars
Rs 13,650,000
10 hours","Rs 13,650,000","Toyota Raize Hybrid e-HEV Z 2026
0 km
MEMBER
Kandy, Cars
Rs 13,650,000
10 hours",https://ikman.lk/en/ad/toyota-raize-hybrid-e-hev-z-2026-for-sale-kandy
"Toyota Land Cruiser Sahara LC300 ZX 2026
0 km
MEMBER
Colombo, Cars
Rs 90,000,000
10 hours","Rs 90,000,000","Toyota Land Cruiser Sahara LC300 ZX 2026
0 km
MEMBER
Colombo, Cars
Rs 90,000,000
10 hours",https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc300-zx-2026-for-sale-colombo-1
"Audi A5 SportBack 2018
94,000 km
MEMBER
Colombo, Cars
Rs 17,800,000
10 hours","Rs 17,800,000","Audi A5 SportBack 2018
94,000 km
MEMBER
Colombo, Cars
Rs 17,800,000
10 hours",https://ikman.lk/en/ad/audi-a5-sportback-2018-for-sale-colombo-3
"Mitsubishi L200 1988
43,210 km
Colombo, Cars
Rs 2,900,000
11 hours","Rs 2,900,000","Mitsubishi L200 1988
43,210 km
Colombo, Cars
Rs 2,900,000
11 hours",https://ikman.lk/en/ad/mitsubishi-l200-1988-for-sale-colombo-1
"BMW X1 2013
138,000 km
Colombo, Cars
Rs 15,200,000
11 hours","Rs 15,200,000","BMW X1 2013
138,000 km
Colombo, Cars
Rs 15,200,000
11 hours",https://ikman.lk/en/ad/bmw-x1-2013-for-sale-colombo
"Maruti Suzuki 800 2009
97,138 km
Galle, Cars
Rs 2,150,000
11 hours","Rs 2,150,000","Maruti Suzuki 800 2009
97,138 km
Galle, Cars
Rs 2,150,000
11 hours",https://ikman.lk/en/ad/maruti-suzuki-800-2009-for-sale-galle
"Nissan Dayz X 2023
6,194 km
Galle, Cars
Rs 7,350,000
11 hours","Rs 7,350,000","Nissan Dayz X 2023
6,194 km
Galle, Cars
Rs 7,350,000
11 hours",https://ikman.lk/en/ad/nissan-dayz-x-2023-for-sale-galle
"Suzuki Alto K10 2016
85,000 km
Gampaha, Cars
Rs 4,250,000
11 hours","Rs 4,250,000","Suzuki Alto K10 2016
85,000 km
Gampaha, Cars
Rs 4,250,000
11 hours",https://ikman.lk/en/ad/suzuki-alto-k10-vxi-2016-for-sale-gampaha
"Toyota Axio G Grade 2008
203,000 km
Kegalle, Cars
Rs 7,500,000
11 hours","Rs 7,500,000","Toyota Axio G Grade 2008
203,000 km
Kegalle, Cars
Rs 7,500,000
11 hours",https://ikman.lk/en/ad/toyota-axio-g-grade-2008-for-sale-kegalle
"Suzuki Wagon R FX 2016
112,000 km
Kurunegala, Cars
Rs 5,450,000
11 hours","Rs 5,450,000","Suzuki Wagon R FX 2016
112,000 km
Kurunegala, Cars
Rs 5,450,000
11 hours",https://ikman.lk/en/ad/suzuki-wagon-r-fx-2016-for-sale-kurunegala-34
"Suzuki Spacia AUTO 2017
107,500 km
Colombo, Cars
Rs 6,630,000
11 hours","Rs 6,630,000","Suzuki Spacia AUTO 2017
107,500 km
Colombo, Cars
Rs 6,630,000
11 hours",https://ikman.lk/en/ad/suzuki-spacia-auto-2017-for-sale-colombo
"Ford Laser 1990
220,000 km
Ratnapura, Cars
Rs 985,000
11 hours","Rs 985,000","Ford Laser 1990
220,000 km
Ratnapura, Cars
Rs 985,000
11 hours",https://ikman.lk/en/ad/ford-laser-300-1990-for-sale-ratnapura
"Suzuki Wagon R FZ Safety Model 2018
72,000 km
Kalutara, Cars
Rs 6,500,000
11 hours","Rs 6,500,000","Suzuki Wagon R FZ Safety Model 2018
72,000 km
Kalutara, Cars
Rs 6,500,000
11 hours",https://ikman.lk/en/ad/suzuki-wagon-r-fz-safety-model-2018-for-sale-kalutara-1
"Mitsubishi Montero Shogun CBE no GLS 2007
156,000 km
MEMBER
Gampaha, Cars
Rs 17,500,000
11 hours","Rs 17,500,000","Mitsubishi Montero Shogun CBE no GLS 2007
156,000 km
MEMBER
Gampaha, Cars
Rs 17,500,000
11 hours",https://ikman.lk/en/ad/mitsubishi-montero-shogun-cbe-no-gls-2007-for-sale-gampaha
"Daihatsu Cast Activa Style 2017
118,000 km
MEMBER
Colombo, Cars
Rs 5,875,000
11 hours","Rs 5,875,000","Daihatsu Cast Activa Style 2017
118,000 km
MEMBER
Colombo, Cars
Rs 5,875,000
11 hours",https://ikman.lk/en/ad/daihatsu-cast-activa-style-2017-for-sale-colombo-4
"Mercedes Benz E200 2010
55,000 km
Colombo, Cars
Rs 15,600,000
11 hours","Rs 15,600,000","Mercedes Benz E200 2010
55,000 km
Colombo, Cars
Rs 15,600,000
11 hours",https://ikman.lk/en/ad/mercedes-benz-e200-2010-for-sale-colombo-333
"Suzuki Wagon R Stingray CBF 2016
136,000 km
MEMBER
Colombo, Cars
Rs 5,875,000
11 hours","Rs 5,875,000","Suzuki Wagon R Stingray CBF 2016
136,000 km
MEMBER
Colombo, Cars
Rs 5,875,000
11 hours",https://ikman.lk/en/ad/suzuki-wagon-r-stingray-cbf-2016-for-sale-colombo
"BMW 520d M Sport 2012
121,500 km
Colombo, Cars
Rs 18,700,000
11 hours","Rs 18,700,000","BMW 520d M Sport 2012
121,500 km
Colombo, Cars
Rs 18,700,000
11 hours",https://ikman.lk/en/ad/bmw-520d-m-sport-2012-for-sale-colombo-332
"Toyota Axio WXB 2017
124,000 km
MEMBER
Colombo, Cars
Rs 11,770,000
11 hours","Rs 11,770,000","Toyota Axio WXB 2017
124,000 km
MEMBER
Colombo, Cars
Rs 11,770,000
11 hours",https://ikman.lk/en/ad/toyota-axio-wxb-2017-for-sale-colombo-1858
"Toyota Passo G Grade 2016
72,000 km
MEMBER
Colombo, Cars
Rs 6,595,000
11 hours","Rs 6,595,000","Toyota Passo G Grade 2016
72,000 km
MEMBER
Colombo, Cars
Rs 6,595,000
11 hours",https://ikman.lk/en/ad/toyota-passo-g-grade-2016-for-sale-colombo-2
"Perodua Axia G Grade 2015
103,000 km
Colombo, Cars
Rs 5,090,000
11 hours","Rs 5,090,000","Perodua Axia G Grade 2015
103,000 km
Colombo, Cars
Rs 5,090,000
11 hours",https://ikman.lk/en/ad/perodua-axia-g-grade-2015-for-sale-colombo-46
"Suzuki Swift RS 2017
124,000 km
MEMBER
Colombo, Cars
Rs 7,495,000
11 hours","Rs 7,495,000","Suzuki Swift RS 2017
124,000 km
MEMBER
Colombo, Cars
Rs 7,495,000
11 hours",https://ikman.lk/en/ad/suzuki-swift-rs-2017-for-sale-colombo-944
"Toyota Raize G 2025
9,000 km
MEMBER
Colombo, Cars
Rs 11,590,000
11 hours","Rs 11,590,000","Toyota Raize G 2025
9,000 km
MEMBER
Colombo, Cars
Rs 11,590,000
11 hours",https://ikman.lk/en/ad/toyota-raize-g-2025-for-sale-colombo-3
"Mercedes Benz C200 AMG Premium 2015
37,000 km
Colombo, Cars
Rs 19,500,000
11 hours","Rs 19,500,000","Mercedes Benz C200 AMG Premium 2015
37,000 km
Colombo, Cars
Rs 19,500,000
11 hours",https://ikman.lk/en/ad/mercedes-benz-c200-amg-premium-2015-for-sale-colombo
"Toyota Land Cruiser Prado 250 LC 1st Edition 2024
4,000 km
MEMBER
Colombo, Cars
Rs 57,850,000
11 hours","Rs 57,850,000","Toyota Land Cruiser Prado 250 LC 1st Edition 2024
4,000 km
MEMBER
Colombo, Cars
Rs 57,850,000
11 hours",https://ikman.lk/en/ad/toyota-land-cruiser-prado-250-lc-1st-edition-2024-for-sale-colombo-1
"Toyota Land Cruiser Prado TRJ250 2024
9,000 km
MEMBER
Colombo, Cars
Rs 53,000,000
11 hours","Rs 53,000,000","Toyota Land Cruiser Prado TRJ250 2024
9,000 km
MEMBER
Colombo, Cars
Rs 53,000,000
11 hours",https://ikman.lk/en/ad/toyota-land-cruiser-prado-trj250-2024-for-sale-colombo-11
"Ford Ecosport Titanium 2017
160,000 km
MEMBER
Colombo, Cars
Rs 7,275,000
11 hours","Rs 7,275,000","Ford Ecosport Titanium 2017
160,000 km
MEMBER
Colombo, Cars
Rs 7,275,000
11 hours",https://ikman.lk/en/ad/ford-ecosport-titanium-2017-for-sale-colombo-18
"Toyota Land Cruiser Sahara LC300 2024
0 km
Gampaha, Cars
Rs 84,000,000
11 hours","Rs 84,000,000","Toyota Land Cruiser Sahara LC300 2024
0 km
Gampaha, Cars
Rs 84,000,000
11 hours",https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc300-2024-for-sale-gampaha-2
"Toyota Hilux GR Sport 2025
9,000 km
MEMBER
Gampaha, Cars
Rs 26,500,000
11 hours","Rs 26,500,000","Toyota Hilux GR Sport 2025
9,000 km
MEMBER
Gampaha, Cars
Rs 26,500,000
11 hours",https://ikman.lk/en/ad/toyota-hilux-gr-sport-2025-for-sale-gampaha-46
"Honda Vezel Z 2025
0 km
MEMBER
Gampaha, Cars
Rs 17,750,000
11 hours","Rs 17,750,000","Honda Vezel Z 2025
0 km
MEMBER
Gampaha, Cars
Rs 17,750,000
11 hours",https://ikman.lk/en/ad/honda-vezel-z-2025-for-sale-gampaha-119
"Ford Raptor Ranger 2025
0 km
MEMBER
Colombo, Cars
Rs 35,500,000
11 hours","Rs 35,500,000","Ford Raptor Ranger 2025
0 km
MEMBER
Colombo, Cars
Rs 35,500,000
11 hours",https://ikman.lk/en/ad/ford-raptor-ranger-2025-for-sale-colombo-124
"Toyota Premio 2013
167,000 km
Colombo, Cars
Rs 10,200,000
11 hours","Rs 10,200,000","Toyota Premio 2013
167,000 km
Colombo, Cars
Rs 10,200,000
11 hours",https://ikman.lk/en/ad/toyota-premio-2013-for-sale-colombo-1472
"Toyota Hilux Smart Dual Purpose 2009
360,000 km
MEMBER
Gampaha, Cars
Rs 7,490,000
11 hours","Rs 7,490,000","Toyota Hilux Smart Dual Purpose 2009
360,000 km
MEMBER
Gampaha, Cars
Rs 7,490,000
11 hours",https://ikman.lk/en/ad/toyota-hilux-smart-dual-purpose-2009-for-sale-gampaha
"Land Rover Defender 110 XS 2014
190,000 km
MEMBER
Gampaha, Cars
Rs 37,500,000
11 hours","Rs 37,500,000","Land Rover Defender 110 XS 2014
190,000 km
MEMBER
Gampaha, Cars
Rs 37,500,000
11 hours",https://ikman.lk/en/ad/land-rover-defender-110-xs-2014-for-sale-gampaha-1
"BYD Shark 6 2025
9,800 km
Colombo, Cars
Rs 24,800,000
11 hours","Rs 24,800,000","BYD Shark 6 2025
9,800 km
Colombo, Cars
Rs 24,800,000
11 hours",https://ikman.lk/en/ad/byd-shark-6-2025-for-sale-colombo-4
"Honda ZRV Z X PREMIUM 2024
3,000 km
MEMBER
Colombo, Cars
Rs 18,590,000
11 hours","Rs 18,590,000","Honda ZRV Z X PREMIUM 2024
3,000 km
MEMBER
Colombo, Cars
Rs 18,590,000
11 hours",https://ikman.lk/en/ad/honda-zrv-z-x-premium-2024-for-sale-colombo-1
"Toyota Vitz 2016
124,000 km
Colombo, Cars
Rs 7,200,000
11 hours","Rs 7,200,000","Toyota Vitz 2016
124,000 km
Colombo, Cars
Rs 7,200,000
11 hours",https://ikman.lk/en/ad/toyota-vitz-2016-for-sale-colombo-2355
"Mercedes Benz C200 AMGLine 2024
1,500 km
MEMBER
Colombo, Cars
Rs 33,000,000
11 hours","Rs 33,000,000","Mercedes Benz C200 AMGLine 2024
1,500 km
MEMBER
Colombo, Cars
Rs 33,000,000
11 hours",https://ikman.lk/en/ad/mercedes-benz-c200-amgline-2024-for-sale-colombo-22
"Nissan Dayz G TURBO HIGHWAY STAR 2023
18,000 km
MEMBER
Colombo, Cars
Rs 8,075,000
12 hours","Rs 8,075,000","Nissan Dayz G TURBO HIGHWAY STAR 2023
18,000 km
MEMBER
Colombo, Cars
Rs 8,075,000
12 hours",https://ikman.lk/en/ad/nissan-dayz-g-turbo-highway-star-2023-for-sale-colombo
"Mercedes Benz GLB AMGLine 2025
0 km
MEMBER
Colombo, Cars
Rs 33,000,000
12 hours","Rs 33,000,000","Mercedes Benz GLB AMGLine 2025
0 km
MEMBER
Colombo, Cars
Rs 33,000,000
12 hours",https://ikman.lk/en/ad/mercedes-benz-glb-amgline-2025-for-sale-colombo-1
"Daihatsu Taft G DARK CHROME VENTUR 2024
0 km
MEMBER
Colombo, Cars
Rs 8,390,000
12 hours","Rs 8,390,000","Daihatsu Taft G DARK CHROME VENTUR 2024
0 km
MEMBER
Colombo, Cars
Rs 8,390,000
12 hours",https://ikman.lk/en/ad/daihatsu-taft-g-dark-chrome-ventur-2024-for-sale-colombo-10
"Toyota Yaris X Grade 2025
0 km
MEMBER
Colombo, Cars
Rs 9,975,000
12 hours","Rs 9,975,000","Toyota Yaris X Grade 2025
0 km
MEMBER
Colombo, Cars
Rs 9,975,000
12 hours",https://ikman.lk/en/ad/toyota-yaris-x-grade-2025-for-sale-colombo-57
"Honda Vezel Z PLAY MOONROOF 10SP 2023
6,000 km
MEMBER
Colombo, Cars
Rs 18,790,000
12 hours","Rs 18,790,000","Honda Vezel Z PLAY MOONROOF 10SP 2023
6,000 km
MEMBER
Colombo, Cars
Rs 18,790,000
12 hours",https://ikman.lk/en/ad/honda-vezel-z-play-moonroof-10sp-2023-for-sale-colombo-3
"Toyota Pixis G Grade 2024
3,900 km
MEMBER
Colombo, Cars
Rs 7,450,000
12 hours","Rs 7,450,000","Toyota Pixis G Grade 2024
3,900 km
MEMBER
Colombo, Cars
Rs 7,450,000
12 hours",https://ikman.lk/en/ad/toyota-pixis-g-grade-2024-for-sale-colombo-2
"Toyota Land Cruiser Sahara V8 Bruno Fully Load 2014
175,000 km
MEMBER
Kandy, Cars
Rs 47,500,000
12 hours","Rs 47,500,000","Toyota Land Cruiser Sahara V8 Bruno Fully Load 2014
175,000 km
MEMBER
Kandy, Cars
Rs 47,500,000
12 hours",https://ikman.lk/en/ad/toyota-land-cruiser-sahara-v8-bruno-fully-load-2014-for-sale-kandy
"BMW X1 2019
32,400 km
Colombo, Cars
Rs 21,000,000
12 hours","Rs 21,000,000","BMW X1 2019
32,400 km
Colombo, Cars
Rs 21,000,000
12 hours",https://ikman.lk/en/ad/bmw-x1-2019-for-sale-colombo-42
"Toyota Vitz 2018
51,160 km
Colombo, Cars
Rs 7,950,000
12 hours","Rs 7,950,000","Toyota Vitz 2018
51,160 km
Colombo, Cars
Rs 7,950,000
12 hours",https://ikman.lk/en/ad/toyota-vitz-2018-for-sale-colombo-1342
"Suzuki Alto 2014
97,882 km
Galle, Cars
Rs 3,975,000
12 hours","Rs 3,975,000","Suzuki Alto 2014
97,882 km
Galle, Cars
Rs 3,975,000
12 hours",https://ikman.lk/en/ad/suzuki-alto-2014-for-sale-galle-55
"Toyota Land Cruiser Prado Sahara V8 2012
174,213 km
MEMBER
Gampaha, Cars
Rs 46,500,000
12 hours","Rs 46,500,000","Toyota Land Cruiser Prado Sahara V8 2012
174,213 km
MEMBER
Gampaha, Cars
Rs 46,500,000
12 hours",https://ikman.lk/en/ad/toyota-land-cruiser-prado-sahara-v8-2012-for-sale-gampaha-1
"Suzuki Wagon R FX Petrol Safety 2024
5,500 km
MEMBER
Colombo, Cars
Rs 7,250,000
12 hours","Rs 7,250,000","Suzuki Wagon R FX Petrol Safety 2024
5,500 km
MEMBER
Colombo, Cars
Rs 7,250,000
12 hours",https://ikman.lk/en/ad/suzuki-wagon-r-fx-petrol-safety-2024-for-sale-colombo-3
"Honda Civic EX Tech Pack 2017
130,000 km
Colombo, Cars
Rs 12,625,000
12 hours","Rs 12,625,000","Honda Civic EX Tech Pack 2017
130,000 km
Colombo, Cars
Rs 12,625,000
12 hours",https://ikman.lk/en/ad/honda-civic-ex-tech-pack-2017-for-sale-colombo-17
"Nissan Dayz 2016
86,590 km
Colombo, Cars
Rs 6,250,000
12 hours","Rs 6,250,000","Nissan Dayz 2016
86,590 km
Colombo, Cars
Rs 6,250,000
12 hours",https://ikman.lk/en/ad/nissan-dayz-highwaystar-2016-for-sale-colombo
"Hyundai Santa Fe 1-14 DIESEL 2015
113,000 km
MEMBER
Colombo, Cars
Rs 12,400,000
12 hours","Rs 12,400,000","Hyundai Santa Fe 1-14 DIESEL 2015
113,000 km
MEMBER
Colombo, Cars
Rs 12,400,000
12 hours",https://ikman.lk/en/ad/hyundai-santa-fe-1-14-diesel-2015-for-sale-colombo
"Toyota Vitz KSP90 2008
190,000 km
Colombo, Cars
Rs 5,225,000
12 hours","Rs 5,225,000","Toyota Vitz KSP90 2008
190,000 km
Colombo, Cars
Rs 5,225,000
12 hours",https://ikman.lk/en/ad/toyota-vitz-ksp90-2008-for-sale-colombo-97
"Suzuki Maruti 2008
77,000 km
Kandy, Cars
Rs 2,360,000
12 hours","Rs 2,360,000","Suzuki Maruti 2008
77,000 km
Kandy, Cars
Rs 2,360,000
12 hours",https://ikman.lk/en/ad/suzuki-maruti-motor-car-2008-for-sale-kandy
"Toyota Alphard Executive Lounge 2025
0 km
MEMBER
Colombo, Cars
Rs 65,000,000
12 hours","Rs 65,000,000","Toyota Alphard Executive Lounge 2025
0 km
MEMBER
Colombo, Cars
Rs 65,000,000
12 hours",https://ikman.lk/en/ad/toyota-alphard-executive-lounge-2025-for-sale-colombo-50
"Hyundai Sonata GLS 2000
207,000 km
Kurunegala, Cars
Rs 1,985,000
12 hours","Rs 1,985,000","Hyundai Sonata GLS 2000
207,000 km
Kurunegala, Cars
Rs 1,985,000
12 hours",https://ikman.lk/en/ad/hyundai-sonata-gls-2000-for-sale-kurunegala
"Toyota Land Cruiser Prado 250 2024
600 km
MEMBER
Colombo, Cars
Rs 56,900,000
12 hours","Rs 56,900,000","Toyota Land Cruiser Prado 250 2024
600 km
MEMBER
Colombo, Cars
Rs 56,900,000
12 hours",https://ikman.lk/en/ad/toyota-land-cruiser-prado-250-2024-for-sale-colombo-87
